,date,approx_time,activity,details,name,location
48,2015-08-04,09:19:35,tweeted: We were delighted to welcome a student group🧑🏼‍🎓👩🏿‍🎓👨🏾‍🎓 from @SciencesPo38 on Friday - Ambassador Thomas Wagner shared with them our Geneva perspective on the EU 🇪🇺 as a multilateral player. Would you also like to visit our Delegation with your group? Don't hesitate to get in contact! https://t.co/pwBswoBMo8,1602250914299101188,ADFmagazine,Africa
49,2022-12-12,10:35:09,annotations: Ukraine,1602250698481180673,Jason_Blazakis,"Washington, DC"
50,2022-12-12,10:35:09,annotations: Wagner,1602250698481180673,Jason_Blazakis,"Washington, DC"
51,2022-12-12,10:35:09,annotations: Ukraine,1602250698481180673,Jason_Blazakis,"Washington, DC"
52,2022-12-12,10:35:09,annotations: Wagner,1602250698481180673,Jason_Blazakis,"Washington, DC"
53,2022-12-12,10:35:09,links: https://tmblr.co/ZH0m4Rd3522E8m00,1602250698481180673,Jason_Blazakis,"Washington, DC"
54,2017-02-09,23:27:41,"tweeted: Ukraine says it killed Wagner mercenaries, who are they? | Explainer News Ukraine says it killed Wagner mercenaries, who are they? | Explainer News Controversial armed group emerged from being a murky guns-for-hire enterprise to a public... https://t.co/apy0LN7C1Q",1602250698481180673,Jason_Blazakis,"Washington, DC"
55,2022-12-12,10:33:02,annotations: Ukraine,1602250164575535104,Chief_Exec_com,United Kingdom
56,2022-12-12,10:33:02,annotations: Russia,1602250164575535104,Chief_Exec_com,United Kingdom
57,2022-12-12,10:33:02,annotations: Wagner,1602250164575535104,Chief_Exec_com,United Kingdom
58,2022-12-12,10:33:02,annotations: Wagnergroup,1602250164575535104,Chief_Exec_com,United Kingdom
59,2022-12-12,10:33:02,annotations: WagnerGroupHUNT,1602250164575535104,Chief_Exec_com,United Kingdom
60,2022-12-12,10:33:02,links: https://www.voanews.com/a/latest-developments-in-ukraine-dec-11/6871311.html,1602250164575535104,Chief_Exec_com,United Kingdom
61,2016-09-10,17:43:06,"tweeted: https://t.co/sN1NEgW5q2 5:05 p.m.: A senior official in eastern Ukraine said on Sunday that Ukrainian forces had attacked a hotel where members of Russia's private Wagner military group were based, killing many of them.

#Wagnergroup #WagnerGroupHUNT #grouphunt",1602250164575535104,Chief_Exec_com,United Kingdom
0,2022-12-12,10:25:33,mentions: KyivIndependent,1602248283862470656,Recherman1,UNKWN
1,2022-12-12,10:25:33,annotations: Wagner Group,1602248283862470656,Recherman1,UNKWN
2,2022-12-12,10:25:33,annotations: ISIS,1602248283862470656,Recherman1,UNKWN
3,2022-11-22,01:49:01,tweeted: @KyivIndependent Wagner Group is nothing but a bunch of terrorists! Treat each and everyone of them like ISIS members.. hunt them down and rid the world of these pigs.,1602248283862470656,Recherman1,UNKWN
4,2022-12-12,10:24:36,annotations: Evgeny Prigozhin,1602248044522635266,KyivIndependent,Kyiv
5,2022-12-12,10:24:36,annotations: Novoshakhtinsk,1602248044522635266,KyivIndependent,Kyiv
6,2022-12-12,10:24:36,annotations: Wagner,1602248044522635266,KyivIndependent,Kyiv
7,2022-12-12,10:24:36,annotations: Nikolin,1602248044522635266,KyivIndependent,Kyiv
8,2021-11-21,22:30:41,"tweeted: 4/ Evgeny Prigozhin said he was ready to “take back to the front” the accused of shelling policemen in Novoshakhtinsk, and the leadership of the Wagner group does not disclaim responsibility for Nikolin’s actions",1602248044522635266,KyivIndependent,Kyiv
9,2022-12-12,10:20:50,mentions: Phalaphalafm,1602247093514637316,CyberRealms1,Planet Earth
10,2021-11-15,08:15:24,"tweeted: @phalaphalafm Zwi nyitelaho mafhungo ndi haya a ramafhungo Daniel Stewart ane ari Ukraine authorities vhari ndi vhone vho itaho thaselo musanda wa Wagner Group ngei doroboni ya Kadiivka, Wagner Group mune wayo u na vhuledzani na president wa Russia vho Vladimir Putin

Cosmo City",1602247093514637316,CyberRealms1,Planet Earth
11,2022-12-12,10:20:49,mentions: mpho_rathando,1602247093229584385,RamashiaMashudu,"Parow, South Africa"
12,2021-08-09,14:03:48,"tweeted: @mpho_rathando Zwi nyitelaho mafhungo ndi haya a ramafhungo Daniel Stewart ane ari Ukraine authorities vhari ndi vhone vho itaho thaselo musanda wa Wagner Group ngei doroboni ya Kadiivka, Wagner Group mune wayo u na vhuledzani na president wa Russia vho Vladimir Putin
Cosmo City",1602247093229584385,RamashiaMashudu,"Parow, South Africa"
13,2022-12-12,10:14:12,mentions: FRANCE24,1602245424076685312,Phalaphalafm,South Africa 
14,2022-12-12,10:14:12,links: https://f24.my/96kV.T,1602245424076685312,Phalaphalafm,South Africa 
15,2022-12-12,10:14:12,annotations: Ukraine,1602245424076685312,Phalaphalafm,South Africa 
16,2022-12-12,10:14:12,annotations: Wagner,1602245424076685312,Phalaphalafm,South Africa 
17,2011-05-07,20:25:19,"tweeted: Live: Ukraine claims strike on Wagner group HQ, says ‘huge number’ of Russian mercenaries killed https://t.co/xOAY8rglZD via @FRANCE24",1602245424076685312,Phalaphalafm,South Africa 
18,2022-12-12,10:05:06,links: https://www.reuters.com/world/europe/ukraine-regional-official-says-strike-hits-wagner-group-headquarters-2022-12-11/,1602243136683663360,mpho_rathando,South Africa 
19,2017-01-28,19:05:09,tweeted: https://t.co/JjP7CLOJt3,1602243136683663360,mpho_rathando,South Africa 
20,2022-12-12,10:04:49,links: https://twtubelink.page.link/FyMW2ugLKpo4TD2Z8,1602243065833463808,Payback4Ukraine,Kyiv
21,2022-12-12,10:04:49,annotations: Ukraine,1602243065833463808,Payback4Ukraine,Kyiv
22,2022-12-12,10:04:49,annotations: Wagner Group,1602243065833463808,Payback4Ukraine,Kyiv
23,2022-12-12,10:04:49,annotations: Canada,1602243065833463808,Payback4Ukraine,Kyiv
24,2022-12-12,10:04:49,annotations: Germany,1602243065833463808,Payback4Ukraine,Kyiv
25,2022-12-12,10:04:49,annotations: America,1602243065833463808,Payback4Ukraine,Kyiv
26,2022-12-12,10:04:49,annotations: Ukraine,1602243065833463808,Payback4Ukraine,Kyiv
27,2022-12-12,10:04:49,annotations: Bakhmut,1602243065833463808,Payback4Ukraine,Kyiv
28,2022-11-16,14:18:53,"tweeted: Ukraine: military situation with maps Nov 28, 2022; Wagner Group tactics on battlefield
#Canada #Germany #America #Ukraine #Bakhmut
https://t.co/WVlixMw9rz",1602243065833463808,Payback4Ukraine,Kyiv
29,2022-12-12,09:57:09,links: https://newsexpressngr.com/news/173923-Ukraine-hits-Russias-Wagner-mercenary-groups-HQ-in-weekend-of-fighting,1602241136902422529,FRANCE24,"Paris, France"
30,2022-12-12,09:57:09,annotations: Ukraine,1602241136902422529,FRANCE24,"Paris, France"
31,2022-12-12,09:57:09,annotations: Russia,1602241136902422529,FRANCE24,"Paris, France"
32,2022-12-12,09:57:09,annotations: Wagner,1602241136902422529,FRANCE24,"Paris, France"
33,2007-03-23,09:40:48,tweeted: Ukraine hits Russia’s Wagner mercenary group’s HQ in weekend of fighting https://t.co/8RrUdOq5cQ,1602241136902422529,FRANCE24,"Paris, France"
34,2022-12-12,09:56:51,mentions: TobiAyodele,1602241058619916289,GabriellaGaro14, Italy 
35,2022-12-12,09:56:51,annotations: Wagner,1602241058619916289,GabriellaGaro14, Italy 
36,2020-11-25,10:45:37,tweeted: @TobiAyodele I would not call members of Wagner group a 'heroes' tho.,1602241058619916289,GabriellaGaro14, Italy 
37,2022-12-12,09:55:26,links: https://www.wionews.com/world/ukraine-hits-hotel-housing-wagner-military-group-ukrainian-regional-official-says-542138,1602240702678994945,mstfy85,UNKWN
38,2022-08-08,15:49:22,"tweeted: Great job, Ukraine.
You need some big wins to stop the Russia's destruction of your electricity etc. To hit Wagner is a real down for them.

Ukraine hits hotel housing Wagner military group, Ukrainian regional official claims
https://t.co/MSn2uL8etw
-Shared via WION",1602240702678994945,mstfy85,UNKWN
